inputs,prediction,error_message,correct_solution,score,input_tokens,output_tokens,total_tokens,calls
"Write a function that takes in positive integers m and n and finds the number of possible sequences of length n, such that each element is a positive integer and is greater than or equal to twice the previous element but less than or equal to m.

def get_total_number_of_sequences(m,n): 
","def get_total_number_of_sequences(m, n):
    dp = [[0] * (m + 1) for _ in range(n + 1)]
    for i in range(1, m + 1):
        dp[1][i] = 1
    for length in range(2, n + 1):
        for last_value in range(1, m + 1):
            next_value = last_value * 2
            while next_value <= m:
                dp[length][next_value] += dp[length - 1][last_value]
                next_value += 1
    return sum(dp[n])
","The solution passed all test cases.
","def get_total_number_of_sequences(m,n): 
	T=[[0 for i in range(n+1)] for i in range(m+1)] 
	for i in range(m+1): 
		for j in range(n+1): 
			if i==0 or j==0: 
				T[i][j]=0
			elif i<j: 
				T[i][j]=0
			elif j==1: 
				T[i][j]=i 
			else: 
				T[i][j]=T[i-1][j]+T[i//2][j-1] 
	return T[m][n]
",1.0,448,852,1300,1
"Write a python function to check whether every odd index contains odd numbers of a given list.

def odd_position(nums):
","def odd_position(nums):
    return all((value % 2 != 0 for (index, value) in enumerate(nums) if index % 2 != 0))
","The solution passed all test cases.
","def odd_position(nums):
	return all(nums[i]%2==i%2 for i in range(len(nums)))
",1.0,412,535,947,1
"Write a function to convert polar coordinates to rectangular coordinates.
import cmath
def polar_rect(x,y):
","import cmath
def polar_rect(x, y):
    rect = cmath.rect(x, y)
    return (rect.real, rect.imag)
","AssertionError: 
Traceback:
Traceback (most recent call last):
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 106, in check_solution
    result = self.run_with_timeout(check, 15)
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 74, in run_with_timeout
    raise result[0]  # 重新抛出捕获的异常
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 44, in target
    result.append(func())  # 执行函数并保存结果
  File ""<string>"", line 2, in check
AssertionError

Solution:
import cmath
def polar_rect(x, y):
    rect = cmath.rect(x, y)
    return (rect.real, rect.imag)
Test Code:
def check():
    assert polar_rect(3,4)==((5.0, 0.9272952180016122), (-2+2.4492935982947064e-16j))
    assert polar_rect(4,7)==((8.06225774829855, 1.0516502125483738), (-2+2.4492935982947064e-16j))
    assert polar_rect(15,17)==((22.67156809750927, 0.8478169733934057), (-2+2.4492935982947064e-16j))

","import cmath
def polar_rect(x,y):
 cn = complex(x,y)
 cn=cmath.polar(cn)
 cn1 = cmath.rect(2, cmath.pi)
 return (cn,cn1)
",0.0,410,561,971,1
"Write a python function to find the last position of an element in a sorted array.

def last(arr,x):
","def last(arr, x):
    (left, right) = (0, len(arr) - 1)
    last_index = -1
    while left <= right:
        mid = (left + right) // 2
        if arr[mid] == x:
            last_index = mid
            left = mid + 1
        elif arr[mid] < x:
            left = mid + 1
        else:
            right = mid - 1
    return last_index
","The solution passed all test cases.
","def last(arr,x):
    n = len(arr)
    low = 0
    high = n - 1
    res = -1  
    while (low <= high):
        mid = (low + high) // 2 
        if arr[mid] > x:
            high = mid - 1
        elif arr[mid] < x:
            low = mid + 1
        else:
            res = mid
            low = mid + 1
    return res
",1.0,411,740,1151,1
"Write a python function to find the first repeated character in a given string.

def first_repeated_char(str1):
","def first_repeated_char(str1):
    seen = set()
    for char in str1:
        if char in seen:
            return char
        seen.add(char)
    return None
","The solution passed all test cases.
","def first_repeated_char(str1):
  for index,c in enumerate(str1):
    if str1[:index+1].count(c) > 1:
      return c
",1.0,412,636,1048,1
"Write a function to perform index wise multiplication of tuple elements in the given two tuples.

def index_multiplication(test_tup1, test_tup2):
","def index_multiplication(test_tup1, test_tup2):
    return tuple((a * b for (a, b) in zip(test_tup1, test_tup2)))
","TypeError: can't multiply sequence by non-int of type 'tuple'
Traceback:
Traceback (most recent call last):
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 106, in check_solution
    result = self.run_with_timeout(check, 15)
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 74, in run_with_timeout
    raise result[0]  # 重新抛出捕获的异常
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 44, in target
    result.append(func())  # 执行函数并保存结果
  File ""<string>"", line 2, in check
  File ""<string>"", line 2, in index_multiplication
  File ""<string>"", line 2, in <genexpr>
TypeError: can't multiply sequence by non-int of type 'tuple'

Solution:
def index_multiplication(test_tup1, test_tup2):
    return tuple((a * b for (a, b) in zip(test_tup1, test_tup2)))
Test Code:
def check():
    assert index_multiplication(((1, 3), (4, 5), (2, 9), (1, 10)),((6, 7), (3, 9), (1, 1), (7, 3)) ) == ((6, 21), (12, 45), (2, 9), (7, 30))
    assert index_multiplication(((2, 4), (5, 6), (3, 10), (2, 11)),((7, 8), (4, 10), (2, 2), (8, 4)) ) == ((14, 32), (20, 60), (6, 20), (16, 44))
    assert index_multiplication(((3, 5), (6, 7), (4, 11), (3, 12)),((8, 9), (5, 11), (3, 3), (9, 5)) ) == ((24, 45), (30, 77), (12, 33), (27, 60))

","def index_multiplication(test_tup1, test_tup2):
  res = tuple(tuple(a * b for a, b in zip(tup1, tup2))
   for tup1, tup2 in zip(test_tup1, test_tup2))
  return (res) 
",0.0,421,495,916,1
"Write a python function to count the number of pairs whose sum is equal to ‘sum’. The funtion gets as input a list of numbers and the sum,

def get_pairs_count(arr, sum):
","def get_pairs_count(arr, sum):
    count = 0
    num_count = {}
    for num in arr:
        complement = sum - num
        if complement in num_count:
            count += num_count[complement]
        num_count[num] = num_count.get(num, 0) + 1
    return count
","The solution passed all test cases.
","def get_pairs_count(arr, sum):
    count = 0  
    for i in range(len(arr)):
        for j in range(i + 1,len(arr)):
            if arr[i] + arr[j] == sum:
                count += 1
    return count
",1.0,429,590,1019,1
"Write a python function to find the sum of all odd natural numbers within the range l and r.

def sum_in_range(l,r): 
","def sum_in_range(l, r):
    if l % 2 == 0:
        l += 1
    if r % 2 == 0:
        r -= 1
    if l > r:
        return 0
    n = (r - l) // 2 + 1
    return n * (l + r) // 2
","The solution passed all test cases.
","def sum_odd(n): 
    terms = (n + 1)//2
    sum1 = terms * terms 
    return sum1  
def sum_in_range(l,r): 
    return sum_odd(r) - sum_odd(l - 1)
",1.0,417,677,1094,1
"Write a function to find the maximum value in a given heterogeneous list.

def max_val(listval):
","def max_val(listval):
    numeric_values = list(filter(lambda x: isinstance(x, (int, float)), listval))
    return max(numeric_values) if numeric_values else None
","The solution passed all test cases.
","def max_val(listval):
     max_val = max(i for i in listval if isinstance(i, int)) 
     return(max_val)
",1.0,409,551,960,1
"Write a function that takes in a list and an integer L and splits the given list into two parts where the length of the first part of the list is L, and returns the resulting lists in a tuple.

def split_two_parts(list1, L):
","def split_two_parts(list1, L):
    L = min(L, len(list1))
    part1 = list1[:L]
    part2 = list1[L:]
    return (part1, part2)
","The solution passed all test cases.
","def split_two_parts(list1, L):
    return list1[:L], list1[L:]
",1.0,440,561,1001,1
"Write a function to create the next bigger number by rearranging the digits of a given number.

def rearrange_bigger(n):
","def rearrange_bigger(n):
    digits = list(str(n))
    length = len(digits)
    i = length - 2
    while i >= 0 and digits[i] >= digits[i + 1]:
        i -= 1
    if i == -1:
        return -1
    j = length - 1
    while digits[j] <= digits[i]:
        j -= 1
    (digits[i], digits[j]) = (digits[j], digits[i])
    digits[i + 1:] = reversed(digits[i + 1:])
    return int(''.join(digits))
","AssertionError: 
Traceback:
Traceback (most recent call last):
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 106, in check_solution
    result = self.run_with_timeout(check, 15)
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 74, in run_with_timeout
    raise result[0]  # 重新抛出捕获的异常
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 44, in target
    result.append(func())  # 执行函数并保存结果
  File ""<string>"", line 3, in check
AssertionError

Solution:
def rearrange_bigger(n):
    digits = list(str(n))
    length = len(digits)
    i = length - 2
    while i >= 0 and digits[i] >= digits[i + 1]:
        i -= 1
    if i == -1:
        return -1
    j = length - 1
    while digits[j] <= digits[i]:
        j -= 1
    (digits[i], digits[j]) = (digits[j], digits[i])
    digits[i + 1:] = reversed(digits[i + 1:])
    return int(''.join(digits))
Test Code:
def check():
    assert rearrange_bigger(12)==21
    assert rearrange_bigger(10)==False
    assert rearrange_bigger(102)==120

","def rearrange_bigger(n):
    nums = list(str(n))
    for i in range(len(nums)-2,-1,-1):
        if nums[i] < nums[i+1]:
            z = nums[i:]
            y = min(filter(lambda x: x > z[0], z))
            z.remove(y)
            z.sort()
            nums[i:] = [y] + z
            return int("""".join(nums))
    return False
",0.0,415,908,1323,1
"Write a function to replace characters in a string.

def replace_char(str1,ch,newch):
","def replace_char(str1, ch, newch):
    return str1.replace(ch, newch)
","The solution passed all test cases.
","def replace_char(str1,ch,newch):
 str2 = str1.replace(ch, newch)
 return str2
",1.0,408,458,866,1
"Write a function to trim each tuple by k in the given tuple list.

def trim_tuple(test_list, K):
","def trim_tuple(test_list, K):
    trimmed_tuples = []
    for t in test_list:
        if len(t) > 2 * K:
            trimmed_tuples.append(t[K:len(t) - K])
        else:
            trimmed_tuples.append(())
    return trimmed_tuples
","AssertionError: 
Traceback:
Traceback (most recent call last):
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 106, in check_solution
    result = self.run_with_timeout(check, 15)
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 74, in run_with_timeout
    raise result[0]  # 重新抛出捕获的异常
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 44, in target
    result.append(func())  # 执行函数并保存结果
  File ""<string>"", line 2, in check
AssertionError

Solution:
def trim_tuple(test_list, K):
    trimmed_tuples = []
    for t in test_list:
        if len(t) > 2 * K:
            trimmed_tuples.append(t[K:len(t) - K])
        else:
            trimmed_tuples.append(())
    return trimmed_tuples
Test Code:
def check():
    assert trim_tuple([(5, 3, 2, 1, 4), (3, 4, 9, 2, 1),(9, 1, 2, 3, 5), (4, 8, 2, 1, 7)], 2) == '[(2,), (9,), (2,), (2,)]'
    assert trim_tuple([(5, 3, 2, 1, 4), (3, 4, 9, 2, 1), (9, 1, 2, 3, 5), (4, 8, 2, 1, 7)], 1) == '[(3, 2, 1), (4, 9, 2), (1, 2, 3), (8, 2, 1)]'
    assert trim_tuple([(7, 8, 4, 9), (11, 8, 12, 4),(4, 1, 7, 8), (3, 6, 9, 7)], 1) == '[(8, 4), (8, 12), (1, 7), (6, 9)]'

","def trim_tuple(test_list, K):
  res = []
  for ele in test_list:
    N = len(ele)
    res.append(tuple(list(ele)[K: N - K]))
  return (str(res)) 
",0.0,412,546,958,1
"Write a function that takes in a list of tuples and returns a dictionary mapping each unique tuple to the number of times it occurs in the list.
from collections import Counter 
def check_occurences(test_list):
","from collections import Counter
def check_occurences(test_list):
    return dict(Counter(test_list))
","AssertionError: 
Traceback:
Traceback (most recent call last):
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 106, in check_solution
    result = self.run_with_timeout(check, 15)
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 74, in run_with_timeout
    raise result[0]  # 重新抛出捕获的异常
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 44, in target
    result.append(func())  # 执行函数并保存结果
  File ""<string>"", line 2, in check
AssertionError

Solution:
from collections import Counter
def check_occurences(test_list):
    return dict(Counter(test_list))
Test Code:
def check():
    assert check_occurences([(3, 1), (1, 3), (2, 5), (5, 2), (6, 3)] ) == {(1, 3): 2, (2, 5): 2, (3, 6): 1}
    assert check_occurences([(4, 2), (2, 4), (3, 6), (6, 3), (7, 4)] ) == {(2, 4): 2, (3, 6): 2, (4, 7): 1}
    assert check_occurences([(13, 2), (11, 23), (12, 25), (25, 12), (16, 23)] ) == {(2, 13): 1, (11, 23): 1, (12, 25): 2, (16, 23): 1}

","from collections import Counter 
def check_occurences(test_list):
  res = dict(Counter(tuple(ele) for ele in map(sorted, test_list)))
  return  (res) 
",0.0,431,527,958,1
"Write a python function to find the next perfect square greater than a given number.
import math  
def next_Perfect_Square(N): 
","import math
def next_Perfect_Square(N):
    next_root = math.ceil(math.sqrt(N))
    return next_root ** 2
","AssertionError: 
Traceback:
Traceback (most recent call last):
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 106, in check_solution
    result = self.run_with_timeout(check, 15)
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 74, in run_with_timeout
    raise result[0]  # 重新抛出捕获的异常
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 44, in target
    result.append(func())  # 执行函数并保存结果
  File ""<string>"", line 4, in check
AssertionError

Solution:
import math
def next_Perfect_Square(N):
    next_root = math.ceil(math.sqrt(N))
    return next_root ** 2
Test Code:
def check():
    assert next_Perfect_Square(35) == 36
    assert next_Perfect_Square(6) == 9
    assert next_Perfect_Square(9) == 16

","import math  
def next_Perfect_Square(N): 
    nextN = math.floor(math.sqrt(N)) + 1
    return nextN * nextN 
",0.0,417,505,922,1
"Write a python function to return the negative numbers in a list.

def neg_nos(list1):
","def neg_nos(list1):
    return [num for num in list1 if num < 0]
","The solution passed all test cases.
","def neg_nos(list1):
  out = []
  for num in list1: 
    if num < 0: 
      out.append(num)
  return out 
",1.0,409,439,848,1
"Write a function to sort a given list of strings of numbers numerically. https://www.geeksforgeeks.org/python-sort-numeric-strings-in-a-list/

def sort_numeric_strings(nums_str):
","def sort_numeric_strings(nums_str):
    return sorted(nums_str, key=int)
","AssertionError: 
Traceback:
Traceback (most recent call last):
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 106, in check_solution
    result = self.run_with_timeout(check, 15)
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 74, in run_with_timeout
    raise result[0]  # 重新抛出捕获的异常
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 44, in target
    result.append(func())  # 执行函数并保存结果
  File ""<string>"", line 2, in check
AssertionError

Solution:
def sort_numeric_strings(nums_str):
    return sorted(nums_str, key=int)
Test Code:
def check():
    assert sort_numeric_strings( ['4','12','45','7','0','100','200','-12','-500'])==[-500, -12, 0, 4, 7, 12, 45, 100, 200]
    assert sort_numeric_strings(['2','3','8','4','7','9','8','2','6','5','1','6','1','2','3','4','6','9','1','2'])==[1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 5, 6, 6, 6, 7, 8, 8, 9, 9]
    assert sort_numeric_strings(['1','3','5','7','1', '3','13', '15', '17','5', '7 ','9','1', '11'])==[1, 1, 1, 3, 3, 5, 5, 7, 7, 9, 11, 13, 15, 17]

","def sort_numeric_strings(nums_str):
    result = [int(x) for x in nums_str]
    result.sort()
    return result
",0.0,429,412,841,1
"Write a function to remove uneven elements in the nested mixed tuple.

def extract_even(test_tuple): 
","def extract_even(test_tuple):

    def extract_from_tuple(t):
        result = []
        for item in t:
            if isinstance(item, tuple):
                result.extend(extract_from_tuple(item))
            elif isinstance(item, int) and item % 2 == 0:
                result.append(item)
        return result
    return tuple(extract_from_tuple(test_tuple))
","AssertionError: 
Traceback:
Traceback (most recent call last):
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 106, in check_solution
    result = self.run_with_timeout(check, 15)
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 74, in run_with_timeout
    raise result[0]  # 重新抛出捕获的异常
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 44, in target
    result.append(func())  # 执行函数并保存结果
  File ""<string>"", line 2, in check
AssertionError

Solution:
def extract_even(test_tuple):

    def extract_from_tuple(t):
        result = []
        for item in t:
            if isinstance(item, tuple):
                result.extend(extract_from_tuple(item))
            elif isinstance(item, int) and item % 2 == 0:
                result.append(item)
        return result
    return tuple(extract_from_tuple(test_tuple))
Test Code:
def check():
    assert extract_even((4, 5, (7, 6, (2, 4)), 6, 8)) == (4, (6, (2, 4)), 6, 8)
    assert extract_even((5, 6, (8, 7, (4, 8)), 7, 9)) == (6, (8, (4, 8)))
    assert extract_even((5, 6, (9, 8, (4, 6)), 8, 10)) == (6, (8, (4, 6)), 8, 10)

","def even_ele(test_tuple, even_fnc): 
	res = tuple() 
	for ele in test_tuple: 
		if isinstance(ele, tuple): 
			res += (even_ele(ele, even_fnc), ) 
		elif even_fnc(ele): 
			res += (ele, ) 
	return res 
def extract_even(test_tuple):
  res = even_ele(test_tuple, lambda x: x % 2 == 0)
  return (res) 
",0.0,409,613,1022,1
"Write a function that takes in a list and an element and inserts the element before each element in the list, and returns the resulting list.

def insert_element(list,element):
","def insert_element(lst, element):
    result = []
    for item in lst:
        result.append(element)
        result.append(item)
    return result
","The solution passed all test cases.
","def insert_element(list,element):
 list = [v for elt in list for v in (element, elt)]
 return list
",1.0,424,458,882,1
"Write a function to find the lateral surface area of a cone given radius r and the height h.
import math
def lateralsurface_cone(r,h):
","import math
def calculate_slant_height(r, h):
    return math.sqrt(r ** 2 + h ** 2)
def lateralsurface_cone(r, h):
    if r < 0 or h < 0:
        raise ValueError('Radius and height must be non-negative.')
    l = calculate_slant_height(r, h)
    lateral_surface_area = math.pi * r * l
    return lateral_surface_area
","The solution passed all test cases.
","import math
def lateralsurface_cone(r,h):
  l = math.sqrt(r * r + h * h)
  LSA = math.pi * r  * l
  return LSA
",1.0,421,685,1106,1
"Write a function to find minimum of three numbers.

def min_of_three(a,b,c): 
","def min_of_three(a, b, c):
    return min(a, b, c)
","The solution passed all test cases.
","def min_of_three(a,b,c): 
      if (a <= b) and (a <= c): 
        smallest = a 
      elif (b <= a) and (b <= c): 
        smallest = b 
      else: 
        smallest = c 
      return smallest 
",1.0,408,355,763,1
"Write a function to find the cumulative sum of all the values that are present in the given tuple list.

def cummulative_sum(test_list):
","from itertools import chain
def cummulative_sum(test_list):
    return sum(chain.from_iterable(test_list))
","The solution passed all test cases.
","def cummulative_sum(test_list):
  res = sum(map(sum, test_list))
  return (res)
",1.0,418,475,893,1
"Write a function to maximize the given two tuples.

def maximize_elements(test_tup1, test_tup2):
","def maximize_elements(test_tup1, test_tup2):
    return tuple((max(a, b) for (a, b) in zip(test_tup1, test_tup2)))
","AssertionError: 
Traceback:
Traceback (most recent call last):
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 106, in check_solution
    result = self.run_with_timeout(check, 15)
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 74, in run_with_timeout
    raise result[0]  # 重新抛出捕获的异常
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 44, in target
    result.append(func())  # 执行函数并保存结果
  File ""<string>"", line 2, in check
AssertionError

Solution:
def maximize_elements(test_tup1, test_tup2):
    return tuple((max(a, b) for (a, b) in zip(test_tup1, test_tup2)))
Test Code:
def check():
    assert maximize_elements(((1, 3), (4, 5), (2, 9), (1, 10)), ((6, 7), (3, 9), (1, 1), (7, 3))) == ((6, 7), (4, 9), (2, 9), (7, 10))
    assert maximize_elements(((2, 4), (5, 6), (3, 10), (2, 11)), ((7, 8), (4, 10), (2, 2), (8, 4))) == ((7, 8), (5, 10), (3, 10), (8, 11))
    assert maximize_elements(((3, 5), (6, 7), (4, 11), (3, 12)), ((8, 9), (5, 11), (3, 3), (9, 5))) == ((8, 9), (6, 11), (4, 11), (9, 12))

","def maximize_elements(test_tup1, test_tup2):
  res = tuple(tuple(max(a, b) for a, b in zip(tup1, tup2))
   for tup1, tup2 in zip(test_tup1, test_tup2))
  return (res) 
",0.0,412,544,956,1
"Write a function to convert degrees to radians.
import math
def radian_degree(degree):
","import math
def radian_degree(degree):
    if not isinstance(degree, (int, float)):
        raise ValueError('Input must be a number')
    return degree * (math.pi / 180)
","The solution passed all test cases.
","import math
def radian_degree(degree):
 radian = degree*(math.pi/180)
 return radian
",1.0,408,474,882,1
"Write a python function to find the length of the longest word.

def len_log(list1):
","def len_log(list1):
    if not list1:
        return 0
    return len(max(list1, key=len))
","The solution passed all test cases.
","def len_log(list1):
    max=len(list1[0])
    for i in list1:
        if len(i)>max:
            max=len(i)
    return max
",1.0,408,532,940,1
"Write a function to find the occurrence and position of the substrings within a string. Return None if there is no match.
import re
def occurance_substring(text,pattern):
","def occurance_substring(text, pattern):
    if not pattern:
        return None
    positions = []
    start = 0
    while True:
        start = text.find(pattern, start)
        if start == -1:
            break
        positions.append(start)
        start += 1
    return positions if positions else None
","AssertionError: 
Traceback:
Traceback (most recent call last):
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 106, in check_solution
    result = self.run_with_timeout(check, 15)
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 74, in run_with_timeout
    raise result[0]  # 重新抛出捕获的异常
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 44, in target
    result.append(func())  # 执行函数并保存结果
  File ""<string>"", line 2, in check
AssertionError

Solution:
def occurance_substring(text, pattern):
    if not pattern:
        return None
    positions = []
    start = 0
    while True:
        start = text.find(pattern, start)
        if start == -1:
            break
        positions.append(start)
        start += 1
    return positions if positions else None
Test Code:
def check():
    assert occurance_substring('python programming, python language','python')==('python', 0, 6)
    assert occurance_substring('python programming,programming language','programming')==('programming', 7, 18)
    assert occurance_substring('python programming,programming language','language')==('language', 31, 39)
    assert occurance_substring('c++ programming, c++ language','python')==None

","import re
def occurance_substring(text,pattern):
 for match in re.finditer(pattern, text):
    s = match.start()
    e = match.end()
    return (text[s:e], s, e)
",0.0,426,595,1021,1
"Write a function to check whether all dictionaries in a list are empty or not.

def empty_dit(list1):
","def empty_dit(list1):
    return all((not d for d in list1))
","The solution passed all test cases.
","def empty_dit(list1):
 empty_dit=all(not d for d in list1)
 return empty_dit
",1.0,412,478,890,1
"Write a function to find the circumference of a circle.

def circle_circumference(r):
","import math
def circle_circumference(r):
    """"""Calculate the circumference of a circle given its radius.""""""
    return 2 * math.pi * r
","The solution passed all test cases.
","def circle_circumference(r):
  perimeter=2*3.1415*r
  return perimeter
",1.0,408,469,877,1
"Write a function to check whether the given month number contains 31 days or not.

def check_monthnumb_number(monthnum2):
","def check_monthnumb_number(monthnum2):
    months_with_31_days = {1, 3, 5, 7, 8, 10, 12}
    if 1 <= monthnum2 <= 12:
        return monthnum2 in months_with_31_days
    return False
","The solution passed all test cases.
","def check_monthnumb_number(monthnum2):
  if(monthnum2==1 or monthnum2==3 or monthnum2==5 or monthnum2==7 or monthnum2==8 or monthnum2==10 or monthnum2==12):
    return True
  else:
    return False
",1.0,416,549,965,1
"Write a function to check if given tuple contains no duplicates.

def check_distinct(test_tup):
","def check_distinct(test_tup):
    return len(test_tup) == len(set(test_tup))
","The solution passed all test cases.
","def check_distinct(test_tup):
  res = True
  temp = set()
  for ele in test_tup:
    if ele in temp:
      res = False
      break
    temp.add(ele)
  return res 
",1.0,409,456,865,1
"Write a python function takes in an integer n and returns the sum of squares of first n even natural numbers.

def square_Sum(n):  
","def square_Sum(n):
    return n * (n + 1) * (2 * n + 1)
","AssertionError: 
Traceback:
Traceback (most recent call last):
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 106, in check_solution
    result = self.run_with_timeout(check, 15)
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 74, in run_with_timeout
    raise result[0]  # 重新抛出捕获的异常
  File ""/Users/codiplay/Documents/ustc_workspace/AFlow/benchmarks/mbpp.py"", line 44, in target
    result.append(func())  # 执行函数并保存结果
  File ""<string>"", line 2, in check
AssertionError

Solution:
def square_Sum(n):
    return n * (n + 1) * (2 * n + 1)
Test Code:
def check():
    assert square_Sum(2) == 20
    assert square_Sum(3) == 56
    assert square_Sum(4) == 120

","def square_Sum(n):  
    return int(2*n*(n+1)*(2*n+1)/3)
",0.0,418,369,787,1
"Write a function to remove characters from the first string which are present in the second string.

def remove_dirty_chars(string, second_string): 
","def remove_dirty_chars(string, second_string):
    chars_to_remove = set(second_string)
    return ''.join([char for char in string if char not in chars_to_remove])
","The solution passed all test cases.
","NO_OF_CHARS = 256
def str_to_list(string): 
	temp = [] 
	for x in string: 
		temp.append(x) 
	return temp 
def lst_to_string(List): 
	return ''.join(List) 
def get_char_count_array(string): 
	count = [0] * NO_OF_CHARS 
	for i in string: 
		count[ord(i)] += 1
	return count 
def remove_dirty_chars(string, second_string): 
	count = get_char_count_array(second_string) 
	ip_ind = 0
	res_ind = 0
	temp = '' 
	str_list = str_to_list(string) 
	while ip_ind != len(str_list): 
		temp = str_list[ip_ind] 
		if count[ord(temp)] == 0: 
			str_list[res_ind] = str_list[ip_ind] 
			res_ind += 1
		ip_ind+=1
	return lst_to_string(str_list[0:res_ind]) 
",1.0,417,552,969,1
"Write a function to find the nth tetrahedral number.

def tetrahedral_number(n): 
","def tetrahedral_number(n):
    return n * (n + 1) * (n + 2) // 6
","The solution passed all test cases.
","def tetrahedral_number(n): 
	return (n * (n + 1) * (n + 2)) / 6
",1.0,407,546,953,1
"Write a function to find whether all the given tuples have equal length or not.

def get_equal(Input):
","def get_equal(Input):
    if not Input:
        return True
    return all((len(tup) == len(Input[0]) for tup in Input))
","The solution passed all test cases.
","def find_equal_tuple(Input):
  k = 0 if not Input else len(Input[0])
  flag = 1
  for tuple in Input:
    if len(tuple) != k:
      flag = 0
      break
  return flag
def get_equal(Input):
  return find_equal_tuple(Input) == 1
",1.0,410,539,949,1
"Write a function to find the depth of a dictionary.

def dict_depth(d):
","def dict_depth(d):
    if not isinstance(d, dict):
        return 0
    stack = [(d, 1)]
    max_depth = 0
    while stack:
        (current, depth) = stack.pop()
        max_depth = max(max_depth, depth)
        for value in current.values():
            if isinstance(value, dict):
                stack.append((value, depth + 1))
    return max_depth
","The solution passed all test cases.
","def dict_depth(d):
    if isinstance(d, dict):
        return 1 + (max(map(dict_depth, d.values())) if d else 0)
    return 0
",1.0,405,616,1021,1
"Write a function to find the ascii value of a character.

def ascii_value(k):
","def ascii_value(k):
    return ord(k)
","The solution passed all test cases.
","def ascii_value(k):
  ch=k
  return ord(ch)
",1.0,406,460,866,1
"Write a function to find the nth nonagonal number.

def is_nonagonal(n): 
","def is_nonagonal(n):
    return n * (7 * n - 5) // 2
","The solution passed all test cases.
","def is_nonagonal(n): 
	return int(n * (7 * n - 5) / 2) 
",1.0,407,526,933,1
